cut_index,force_x_min,force_x_mean,force_x_std,force_x_kurtosis,force_x_spectral_kurtosis,force_y_max,force_y_std,force_y_spectral_kurtosis,force_y_spectral_skewness,force_z_max,force_z_min,force_z_std,force_z_skewness,force_z_kurtosis,acc_x_spectral_centroid,acc_x_spectral_kurtosis,acc_x_wavelet_energy_3000.0Hz,acc_x_wavelet_energy_1500.0Hz,acc_y_std,acc_y_rms,acc_y_spectral_centroid,acc_y_spectral_skewness,acc_y_wavelet_energy_3000.0Hz,acc_y_wavelet_energy_375.0Hz,acc_z_std,acc_z_rms,acc_z_spectral_kurtosis,acc_z_spectral_skewness,acc_z_wavelet_energy_3000.0Hz,acc_z_wavelet_energy_1500.0Hz,force_x_mean_lag-1,force_x_std_lag-1,force_y_std_lag-1,acc_x_std_lag-1,acc_y_std_lag-1,acc_z_std_lag-1
111,-10.322,6.952480856199478,6.551862395672964,-0.6473055459360957,9.862559375473682,41.321,7.792478633548814,5.501115681690749,1.6107097748907375,31.565,-16.305,10.424536634611188,0.4271756693507544,-0.980244763253174,2710.37946386179,1.8035733630335329,0.0754261504318721,0.0990761937073091,0.089390368894592,0.0894181431619998,2755.023653790803,0.1369713117763913,0.0688593165239571,0.0824087387536511,0.115147916498261,0.1151656431619668,1.740783095773713,0.0973215251509347,0.0791022878094366,0.1074122774866877,6.892624731388403,6.4688244555706085,7.849692717006133,0.0957713588890389,0.0898936505550677,0.1150577528594016
112,-10.531,6.999525001138691,6.628888918823651,-0.6568101323186721,10.475782330385178,43.663,7.823655973928303,5.435982735501908,1.591564132632873,32.721,-16.67,10.515275447790543,0.4235911809125751,-0.9720082223762564,2728.3779292753798,1.812645439497112,0.0777523959045171,0.0988352287374916,0.0916581334221188,0.0917076182833009,2782.4196017249187,0.1294816562509034,0.0719212290478964,0.0821217378391225,0.1171776145457306,0.1172263779783346,1.7407667287842123,0.0894256518350497,0.0817234927248522,0.1072446158427765,6.952480856199478,6.551862395672964,7.792478633548814,0.0952630807828846,0.089390368894592,0.115147916498261
113,-10.124,7.0915749894188815,6.767397975469825,-0.6594734221267169,10.61351643747384,42.449,7.82979642403226,5.549496049552267,1.6146006814202356,33.134,-16.767,10.651457393225478,0.4250174965773511,-0.9865090955181062,2704.5469529776246,1.8080560904954284,0.0787445069637656,0.0991251922564067,0.0933973608061616,0.0934290521712357,2756.5652960914204,0.1581490455710459,0.0735232917177169,0.0832409076392216,0.1180814629788381,0.1181010790045368,1.7467149347914257,0.1201896358424509,0.0825375961059922,0.1068118231695231,6.999525001138691,6.628888918823651,7.823655973928303,0.0968419968788724,0.0916581334221188,0.1171776145457306
114,-10.623,7.126422591664767,6.818148184019467,-0.66999106538207,10.830323276358774,42.586,7.894824999170801,5.589022976006623,1.6292789661493003,32.937,-16.813,10.683686477552977,0.4264776858630321,-0.9758679397897172,2725.301868322119,1.8006715550557524,0.0787271977234816,0.0974173310887486,0.0933310905513271,0.0933912285570547,2775.622204987836,0.1342542843804095,0.0735018415750573,0.0835268466421457,0.1176013080421538,0.117662119115086,1.732307008014064,0.0896873912104146,0.0818568943309269,0.1058266847123922,7.0915749894188815,6.767397975469825,7.82979642403226,0.0983252460053435,0.0933973608061616,0.1180814629788381
115,-10.282,7.183421986316025,6.913094153964508,-0.671692467377631,10.103994833160709,41.999,7.917190127368434,5.370187208876867,1.5807164461964116,33.164,-17.529,10.775719584097972,0.4220203727083416,-0.9884855219004014,2717.2900307080417,1.823556521361323,0.080062607652552,0.1002129030355581,0.0939337786884615,0.0939738357142857,2746.877847536374,0.1497935028430154,0.0746004611161077,0.0839337659590372,0.1193408502188358,0.1193771832391338,1.75082864151968,0.0957241923493523,0.0839528158051581,0.1078851898701959,7.126422591664767,6.818148184019467,7.894824999170801,0.0982299776428908,0.0933310905513271,0.1176013080421538
116,-11.015,7.19633864699565,6.985130271994976,-0.6755117431279332,10.633147703045584,43.199,7.880166135599633,5.364448803858132,1.5716311693818528,32.488,-17.406,10.813815671164638,0.4260183878955479,-0.98755169155239,2719.1735515612672,1.8189496017197728,0.0768688500976508,0.0975017659348864,0.0913347239999607,0.0914097577952925,2763.623713390401,0.1387401940237958,0.0715652932547529,0.0835683791528359,0.116636833865073,0.1167129461498154,1.7468914906078057,0.0920753480757738,0.0810414537811128,0.1061637259908451,7.183421986316025,6.913094153964508,7.917190127368434,0.0991846528259352,0.0939337786884615,0.1193408502188358
117,-10.53,7.2820744211235295,7.081272196280188,-0.690401488704699,10.57059405985691,43.661,7.94048481857039,5.400434790512239,1.5853037746147025,33.073,-16.527,10.945430316599795,0.4206042163260515,-0.9945518679140032,2712.425668445402,1.8096181024885616,0.0770258124165757,0.0989978056026208,0.0910335008547468,0.0910492733015917,2754.00862746001,0.1409039228576681,0.0710114805786774,0.0843649075587523,0.1178854502108458,0.1178980592103447,1.7413832694450198,0.0868808725899596,0.0822174971198536,0.1080144299331609,7.19633864699565,6.985130271994976,7.880166135599633,0.0961855391480275,0.0913347239999607,0.116636833865073
118,-10.848,7.323465168068566,7.1690935492551455,-0.6891915060858378,10.49519846374121,43.29,7.878817588700125,5.475737208998302,1.6001838352501845,33.895,-17.283,10.996943359563527,0.4186991048566301,-1.0063187516924,2712.4278040464374,1.7977531676037166,0.076794850387549,0.0988439871690372,0.0910160864033128,0.0910388341940654,2740.3441449359875,0.1594173587214552,0.0709489474097286,0.0841653502565261,0.117558009353149,0.11757309162024,1.7301541585560956,0.0881595071335384,0.081441681209485,0.1080164311798202,7.2820744211235295,7.081272196280188,7.94048481857039,0.0965138311783666,0.0910335008547468,0.1178854502108458
119,-10.829,7.342748267089029,7.178998262816433,-0.7084856735730716,10.418062056679618,45.203,7.924335198802785,5.46392405594082,1.603343264730774,34.224,-17.302,11.019302599981332,0.4183680785431787,-0.999979949829128,2712.717194216101,1.8032352278661787,0.0773609528147057,0.097288050691837,0.0916467768713385,0.0917237157527706,2747.1668675352043,0.1372652298879015,0.0718982877669886,0.0843878873206738,0.1175047499988405,0.1175838326670965,1.7401197989764217,0.085003112716201,0.081549829264755,0.1075955955273127,7.323465168068566,7.1690935492551455,7.878817588700125,0.0962630275413767,0.0910160864033128,0.117558009353149
120,-10.839,7.424021138048488,7.333165188118077,-0.711582578494308,10.330981415981922,44.21,7.927623719995415,5.30872374512964,1.5574268806296798,34.694,-16.55,11.121054481986164,0.4182006379875393,-1.0088527113534032,2721.4058266343195,1.804397143216507,0.0805944262944779,0.0983202763890199,0.0940824528779551,0.094128093279753,2759.4269501531826,0.1316393955971562,0.0747650478442533,0.0844877123421533,0.1202499453624663,0.1202937818843399,1.7383260145908754,0.0744410768547549,0.0851662827862324,0.1085192897115245,7.342748267089029,7.178998262816433,7.924335198802785,0.0967678678855535,0.0916467768713385,0.1175047499988405
121,-11.131,7.481802136822171,7.420755013309855,-0.7212155793370876,10.283642533265736,43.098,7.969027861220332,5.406555251336846,1.5900814057859665,33.904,-16.665,11.249329239932177,0.4175437387756607,-1.0109597654297344,2711.086706073223,1.8093527617690728,0.079811946819398,0.0980804202467636,0.0942841767846396,0.094318438389345,2743.8574424905205,0.1411293469298698,0.0747630409450555,0.0849541690802609,0.1193660518213449,0.1193947944723083,1.7449103398839816,0.0794382304404993,0.0840125067615561,0.1076995460005229,7.424021138048488,7.333165188118077,7.927623719995415,0.0995731106100639,0.0940824528779551,0.1202499453624663
122,-10.64,7.498144926876147,7.476522168059427,-0.7304619645627626,10.698900603164354,42.818,7.933809743605528,5.373595127005914,1.5789375641274757,33.653,-16.61,11.227549585480576,0.413883490591005,-1.022257938616742,2747.469199452081,1.7972141044480194,0.0789084318463192,0.0977974984910879,0.0930308711829149,0.0930634464181956,2774.011089992337,0.1264476921151914,0.0735191730148886,0.0846649936164976,0.1194389346897678,0.1194686501373181,1.7258256699818215,0.0512176198117671,0.0838522362219438,0.1086000170449586,7.481802136822171,7.420755013309855,7.969027861220332,0.0993735547342123,0.0942841767846396,0.1193660518213449
123,-10.818,7.580241755990987,7.604564389186215,-0.7350180897732796,10.710789262695474,43.57,7.936828552326309,5.524669703789366,1.615564817451604,34.801,-16.86,11.33882119705234,0.4174697220182712,-1.0204213007512315,2736.5313619207595,1.7949984806884849,0.0760513041983039,0.0963128870170732,0.0910640179640764,0.091114726844965,2762.429376863838,0.1174119173155214,0.0708394397239852,0.085452789784647,0.1171991772630939,0.1172459988492069,1.7295687111965965,0.049907138909019,0.081016774532558,0.10647228709189,7.498144926876147,7.476522168059427,7.933809743605528,0.0982614571612922,0.0930308711829149,0.1194389346897678
124,-10.984,7.580829963423689,7.650103777609363,-0.7427612622069382,11.064176348901649,44.714,7.943810411024352,5.5773927124527765,1.6280922234284512,33.962,-17.329,11.292121754965953,0.4185097333013602,-1.0293167851137572,2788.617679707357,1.816132143379728,0.0753085510644308,0.095562638218242,0.0903949835490963,0.0904350442741258,2821.936819857983,0.0814426996943309,0.0702922928867908,0.0849783426760781,0.117042555177352,0.1170850276274738,1.7386042434762268,0.0058998320446725,0.0806587740263882,0.1056112727986824,7.580241755990987,7.604564389186215,7.936828552326309,0.0961180211292055,0.0910640179640764,0.1171991772630939
125,-12.366,7.595379844961239,7.689932067496158,-0.7505636599428884,10.556842555143914,43.584,7.977472222894557,5.298246146137632,1.5698195623842557,33.924,-16.353,11.314993488709945,0.4129287834380462,-1.0323011076066269,2765.001604944603,1.80738891871694,0.0795605102415583,0.0984496873076314,0.0930519832158777,0.0931024691556956,2784.4936915265125,0.1079453770300105,0.0732186587133905,0.0853214703438574,0.1216196836376864,0.1216636542571943,1.7275946766620347,0.0209178856090923,0.0862446519689821,0.1100278911641658,7.580829963423689,7.650103777609363,7.943810411024352,0.0953636117307999,0.0903949835490963,0.117042555177352
126,-11.079,7.655234348172605,7.806853049931342,-0.7612025056453398,10.188815031526303,44.398,8.021865748884307,5.258026987561653,1.565954787834495,36.013,-16.402,11.336429220895216,0.4158106085627979,-1.0270222214779747,2768.610213257133,1.8050033383509168,0.0803546859774849,0.0990653072163639,0.0944009948949993,0.0944467101778456,2782.83119637706,0.0938549141266502,0.0745690809422338,0.0852524897882854,0.1221716527160349,0.1222085965014888,1.7334713708211011,0.0155374835165684,0.0865772459438364,0.1104447849330337,7.595379844961239,7.689932067496158,7.977472222894557,0.0988940974730525,0.0930519832158777,0.1216196836376864
127,-11.816,7.712906533711727,7.891014162487865,-0.7701302389211571,10.408918404247034,45.5,7.991112595329018,5.323577419599273,1.573913851680044,35.136,-17.465,11.345662619379665,0.4177995479455289,-1.027671735743257,2762.7331475705914,1.8037305836041149,0.0804207007068182,0.0966529534191027,0.0943175405020045,0.0943650401101828,2778.9894929578813,0.110937688616163,0.0749902498124585,0.085334088617094,0.1209414914131329,0.1209874633610778,1.7326489542103587,0.0351625713716431,0.0863116427775557,0.1085177415606208,7.655234348172605,7.806853049931342,8.021865748884307,0.0999850902436613,0.0944009948949993,0.1221716527160349
128,-11.942,7.756058871746299,8.013158127150925,-0.7801469686462537,10.956391148636934,44.675,8.019294959048839,5.175066501742435,1.532508541307611,34.777,-16.744,11.433572629593872,0.411629818401032,-1.0369305672092324,2762.7524650978103,1.8051642141848008,0.0812930809288108,0.0986460525215474,0.0948743881297945,0.0949217291534272,2772.535796942911,0.1218825398802054,0.0756096230967831,0.0863098851265995,0.1221224987279271,0.1221671321201348,1.731162201773388,0.0365156949829523,0.0874941143156011,0.1106281307883081,7.712906533711727,7.891014162487865,7.991112595329018,0.0997646666447801,0.0943175405020045,0.1209414914131329
129,-11.729,6.541350106555552,7.252073492583664,-0.994612421952406,12.36325502821339,38.835,7.166521856445874,5.880950529968872,1.6692884201844256,31.191,-17.548,10.195450945310895,0.394849590964069,-1.044998331001297,2785.4683632750475,1.7228308609845386,0.0701396820224047,0.0856369077905097,0.0847613403004223,0.0857499709727199,2832.1421151502987,0.0573397605825206,0.0663289236679451,0.0742166558460012,0.1042709794285369,0.1058059482860321,1.686858289811198,0.0553995396541398,0.0748701950013696,0.0982313443037185,7.756058871746299,8.013158127150925,8.019294959048839,0.1004903961739156,0.0948743881297945,0.1221224987279271
130,-12.25,6.771424416433666,7.416205435944355,-1.0007968863405452,12.353263875012932,43.398,7.333776038394092,5.916793013105201,1.6748936437157989,32.285,-18.173,10.660178063069944,0.3933332908171983,-1.0521562357908911,2731.893333850884,1.754221802083359,0.0743969059274195,0.0874091370317075,0.0895808300056605,0.0902506245115723,2777.328537394558,0.1154612057625899,0.0702543555305092,0.0761261305914807,0.1090507821032042,0.109931522440308,1.7109354833779682,0.0810064474858365,0.0790401524234189,0.0983086548328281,6.541350106555552,7.252073492583664,7.166521856445874,0.0895274758334994,0.0847613403004223,0.1042709794285369
131,-12.01,6.88519711056878,7.589293185570068,-1.0004270112464573,11.64897357336852,40.39,7.437156883464021,5.870809423329156,1.6700018988868175,32.93,-17.663,10.87827057511659,0.3912461786279468,-1.0616165914361546,2726.713289034603,1.745464047469902,0.0757633717522487,0.090025094730923,0.0909039089667711,0.0911204717747594,2765.430552120086,0.1318151711014345,0.071782581277354,0.0769045362479994,0.110469076915483,0.110734257802111,1.7036264054291144,0.0805039433381682,0.0805832990624792,0.1020160623289092,6.771424416433666,7.416205435944355,7.333776038394092,0.0946862404252737,0.0895808300056605,0.1090507821032042
132,-12.005,6.920257716934903,7.706799931292458,-0.9926269107976716,12.289102869865282,42.938,7.448765658520763,6.080088229231578,1.7208183629498788,32.891,-18.618,10.978464348905026,0.3928037091452457,-1.0699306540649325,2748.366708264857,1.7455336475461238,0.0742579650606832,0.0901365154116766,0.0893091798841929,0.0895142602292016,2775.863737816092,0.1141195484092399,0.0706929708535948,0.0778310100218042,0.1086173984539947,0.1088636607494999,1.6986177838412884,0.0664699863210965,0.079153556473577,0.1028960274309336,6.88519711056878,7.589293185570068,7.437156883464021,0.0959898233066486,0.0909039089667711,0.110469076915483
133,-12.843,7.033779754802395,7.856304974797307,-0.9974944589759072,11.973832907871834,42.963,7.538774265205228,6.075744833336661,1.7182883178956152,33.643,-18.503,11.194287369952685,0.3895232716117372,-1.0680190780429697,2719.889746633298,1.7676412110814823,0.0736256686667409,0.0912035545044428,0.0887922696566351,0.088902060238034,2755.37879171165,0.1372728652916267,0.0702184471924379,0.0785888448615567,0.1084388942100057,0.1085559655999785,1.716237707339212,0.0863672702039763,0.0786874196996524,0.1039822203393247,6.920257716934903,7.706799931292458,7.448765658520763,0.094000925857523,0.0893091798841929,0.1086173984539947
134,-12.053,7.068229659431734,7.972255705224004,-0.9979126222407508,11.93242929160836,40.831,7.561944092687782,5.9991559511732255,1.7047127471368515,31.871,-19.099,11.229025933669847,0.3905079302614441,-1.0714498775643566,2734.9728392238794,1.759411382627141,0.072328236076279,0.0895326589035423,0.0871151434937055,0.0871614799323629,2772.16394869575,0.1266893773998045,0.0679050072226482,0.0789389214889875,0.1073381344899114,0.107384081585105,1.7055863740709138,0.0684629242780009,0.0772203573023912,0.1009814855867914,7.033779754802395,7.856304974797307,7.538774265205228,0.0933571811094808,0.0887922696566351,0.1084388942100057
135,-12.114,7.13344288518736,8.061910389657035,-1.0037974721852403,12.22453804455137,40.79,7.570486088485431,5.972113350292757,1.7007878207954008,32.402,-18.022,11.29249098514896,0.3865731678677589,-1.08582044650172,2745.42126959611,1.7600298630218976,0.0719456491249484,0.0893679669344054,0.0863648228750858,0.0864355729280643,2779.1460274542974,0.1210406358164364,0.0676514546206622,0.0789642981781038,0.107098672970312,0.1071681147495363,1.7082241173151658,0.0622088389802658,0.0770246463340775,0.1005889781257401,7.068229659431734,7.972255705224004,7.561944092687782,0.0924773991451609,0.0871151434937055,0.1073381344899114
136,-12.606,7.246326485442729,8.243888789519534,-1.0148851846575246,12.16732037136646,43.481,7.671485167660358,5.564302790336051,1.604936442811942,34.384,-18.877,11.545785950069629,0.3856031315082301,-1.0908225455480207,2767.6351615517606,1.7675718898213877,0.0743684273811185,0.0898050694876573,0.0880936764677434,0.0881643914464263,2789.2544209674406,0.105005666622127,0.0695661672916048,0.0804359874156345,0.1085263238985562,0.1086004159982561,1.7114553223904565,0.0447812245551482,0.078959835937231,0.1013849546989591,7.13344288518736,8.061910389657035,7.570486088485431,0.0919876171178776,0.0863648228750858,0.107098672970312
137,-13.338,7.34112631545437,8.40116008972192,-1.0214421347326534,11.68192889550507,42.947,7.729994566366806,5.756048818634216,1.6552151148241252,34.218,-19.108,11.724475083192477,0.3844630569406139,-1.095791864093922,2750.764597755546,1.7795241194437306,0.0746963031974533,0.0871880656946273,0.0885737366462746,0.0886121758106642,2781.0290260478478,0.1217309136288379,0.0704200264462854,0.0811320970703158,0.1084879001242615,0.1085316242126896,1.7240617675346614,0.0644206002099473,0.0794984896823121,0.0987849126936789,7.246326485442729,8.243888789519534,7.671485167660358,0.0938993979153152,0.0880936764677434,0.1085263238985562
138,-12.587,7.413121618052836,8.536471672522229,-1.022403382629685,12.990460423535122,43.638,7.751068038728293,6.114755800417002,1.7321207728115016,35.594,-19.31,11.81692211971774,0.3806619548652966,-1.100523419176578,2759.02133369452,1.7598559622091918,0.0758953384328299,0.0870915119686477,0.0905814387651271,0.0906374089908255,2786.6062017045406,0.1089072905234358,0.0720011941863821,0.0814794313068976,0.1098413314314335,0.1098854756328235,1.705515685573132,0.0383066470543817,0.0802274874520068,0.0971064599222264,7.34112631545437,8.40116008972192,7.729994566366806,0.0939470338303964,0.0885737366462746,0.1084879001242615
139,-13.895,7.532008777318206,8.717327083509694,-1.0304712054396263,13.086558726882169,43.765,7.83473943053516,5.893474373746859,1.6868330740634183,35.499,-19.983,11.987666940912428,0.3837954102600041,-1.103609816027479,2782.1384764957043,1.7608473927971395,0.0754783128385841,0.0856159390517045,0.0900753608549138,0.0901900919236696,2799.095459360835,0.0921640470715837,0.0717196259065219,0.0821930075254776,0.1093185497951803,0.1094409232976554,1.7033167107684102,0.0152454385603253,0.0801162384301586,0.0958756754628412,7.413121618052836,8.536471672522229,7.751068038728293,0.0955696206345818,0.0905814387651271,0.1098413314314335
140,-13.205,7.61361255355086,8.855006464821574,-1.0368379337752045,11.9752538945586,43.415,7.875129344365113,5.808602328604056,1.672415502583404,35.569,-19.934,12.178756475262828,0.375939496181956,-1.1061821921827022,2787.2849100662997,1.7720314121911624,0.0754565259645887,0.0877759807858455,0.0898148046312755,0.0898344657665269,2809.9109193025265,0.0778945319401814,0.0711320857164031,0.0831666389561359,0.1094014819807614,0.1094201743763593,1.7144436781552916,0.0176694485867116,0.080308101559701,0.0988583032130693,7.532008777318206,8.717327083509694,7.83473943053516,0.0951059191775605,0.0900753608549138,0.1093185497951803
141,-12.991,7.745099417788874,9.018387762418552,-1.0489165898945128,12.837890551890624,43.097,7.941205180885467,6.268957529952781,1.773767806252373,36.824,-20.528,12.409100707751008,0.3725468004547613,-1.116807857819851,2781.4900351386955,1.7640872927351292,0.0735231443878666,0.087536760362296,0.0883950635756341,0.0884495727633866,2806.8889080651074,0.0830921679359446,0.069195285799317,0.0845864759853761,0.1083546060246611,0.1084033262094003,1.7083943768020824,0.0129145396448306,0.0788826302806697,0.0987612262808402,7.61361255355086,8.855006464821574,7.875129344365113,0.095058929043219,0.0898148046312755,0.1094014819807614
142,-14.289,7.790250177488941,9.148996567693708,-1.0535438388449718,13.135740303841278,42.372,7.984800875044331,6.036528376788735,1.7211314424437116,36.215,-19.826,12.565995559968668,0.3688566074963211,-1.119462394210087,2804.450767930007,1.7778381831972148,0.0731198885141353,0.0865164020590649,0.0882770008844035,0.0883249290339578,2813.3908904069995,0.071554638741316,0.0684039822537231,0.0850949756622443,0.1082266104969075,0.1082767386748376,1.713326187871936,-0.0174010532254623,0.077938849974038,0.0966073420574804,7.745099417788874,9.018387762418552,7.941205180885467,0.0934950767477737,0.0883950635756341,0.1083546060246611
143,-12.735,7.889206033308891,9.279149128101126,-1.060933680319285,12.490220230053096,45.908,8.071323313308117,5.619512065774201,1.612254938874714,35.754,-19.688,12.691764241820076,0.3711049887239876,-1.118132201546521,2770.5211923887946,1.7692603096410566,0.0735471371825958,0.0887234424812412,0.0888853942433386,0.0889493806709189,2776.311834452378,0.1142110634661183,0.0689486521695019,0.0854669049296631,0.108797275168296,0.1088684195262312,1.7001570167620454,0.0135092724100397,0.0779426874661181,0.0990373760470153,7.790250177488941,9.148996567693708,7.984800875044331,0.0936706915328696,0.0882770008844035,0.1082266104969075
144,-13.52,7.909601607515087,9.397431783861933,-1.0631083143783315,12.307102226234605,43.961,8.04369622612421,5.358492463721699,1.5554548522354323,36.14,-19.472,12.723424417241109,0.3648989336663804,-1.124503523693462,2848.797388616524,1.739332073675252,0.075283814486391,0.0900811194987899,0.0895682008582241,0.0895887008693622,2872.5768609662614,0.0177565323923009,0.0709123440847984,0.0858444377523854,0.1092644362108061,0.109275473448059,1.6823971783783658,-0.0560911739185555,0.0793727757976882,0.0999942527667284,7.889206033308891,9.279149128101126,8.071323313308117,0.0944134023209498,0.0888853942433386,0.108797275168296
145,-13.342,8.053602513736324,9.592984691585896,-1.0623432643889772,12.264880549032195,44.302,8.108067459065774,5.2527049484230615,1.5241943642023752,36.627,-20.236,12.940174135162705,0.3609313405212979,-1.1382463973483794,2860.7731304607023,1.7488319238815082,0.0771496764106557,0.0898792777609321,0.0902746952699489,0.0903726108769215,2880.66247686224,-0.0005532301952727,0.07245476509335,0.0875318326451281,0.1106118247347635,0.1107197829411831,1.6870298930164818,-0.0648463818711606,0.0814091143306831,0.0997623506493569,7.909601607515087,9.397431783861933,8.04369622612421,0.0952048024583863,0.0895682008582241,0.1092644362108061
146,-13.404,8.137755502425028,9.755220288691309,-1.0670039613388298,11.942624806867366,43.679,8.176299596971237,5.412285634453208,1.5747184419792002,38.066,-19.919,13.061392848185651,0.3609920936916019,-1.136872283025463,2860.2874692543114,1.7570970114144109,0.0810668378148614,0.0941054759458258,0.0949271895435556,0.0949589717773662,2873.7041422437023,0.0070995790494399,0.0757293887651553,0.0876763467846554,0.1158100483554321,0.1158498956193025,1.695369190319524,-0.0702439599698193,0.0868427521727447,0.1065427366394399,8.053602513736324,9.592984691585896,8.108067459065774,0.0958635142673682,0.0902746952699489,0.1106118247347635
147,-13.891,8.28335840139864,10.000123158132103,-1.061381608906777,12.15331780149024,45.495,8.248761419611352,5.607259168822152,1.6306865976460378,37.823,-20.481,13.344026779641174,0.3586808936355719,-1.146146075152458,2813.142345626691,1.771911919883658,0.0800008770088653,0.0928436170723243,0.0945227692796855,0.0945570534847567,2816.17588536631,0.0569686051869615,0.0752592263350445,0.0890499447812374,0.1145400000867215,0.1145701893745212,1.7125057830331398,-0.0443995862488553,0.0851242554186056,0.105025624686267,8.137755502425028,9.755220288691309,8.176299596971237,0.100931345179968,0.0949271895435556,0.1158100483554321
148,-14.286,8.363186126767618,10.144601994191188,-1.0638797575698544,12.871147951436624,44.809,8.307563128750829,6.072214626063891,1.7350440138456993,36.893,-19.357,13.46725173923402,0.3602471474085794,-1.1452382797999894,2816.1852743874924,1.7703977569039933,0.0790977371429681,0.0931887740022853,0.0936539613717966,0.0937043777400819,2807.615099926011,0.0710561860922621,0.0742756394830905,0.0895466028797056,0.1146450650172768,0.1146979045877028,1.705285443358884,-0.0548717846655853,0.0853843421291962,0.1062647123939815,8.28335840139864,10.000123158132103,8.248761419611352,0.0999641004487397,0.0945227692796855,0.1145400000867215
149,-13.775,8.411117003642989,10.2518054847076,-1.0620665063819354,12.698040552010436,44.656,8.35502710218165,6.089037004258948,1.7409354804196553,38.288,-20.904,13.545021989303292,0.3588850736373096,-1.1475453997132763,2843.6122187483284,1.7901884691115515,0.0770685778786112,0.0917061974267611,0.0921940330801263,0.0922351037429743,2831.3352172073955,0.0407525039764221,0.0718870272511532,0.0904914752422165,0.113159210438458,0.1131995876892025,1.7088154769898325,-0.0787764964416644,0.0824778290082852,0.1029441946957174,8.363186126767618,10.144601994191188,8.307563128750829,0.0992291643531392,0.0936539613717966,0.1146450650172768
150,-15.332,8.514227444961607,10.436005273986703,-1.0684460934311977,13.79625980456306,46.327,8.412632729506251,5.908595774501873,1.6957105448732803,39.056,-21.195,13.708508550671644,0.3602653321339063,-1.1462806103001646,2969.4763626086947,1.7639271706218067,0.0773747246367646,0.0917663523648089,0.0933565767998848,0.0934456057287774,2971.8061745750565,-0.110011292776636,0.0722613620254832,0.0912347218025341,0.1143913199619552,0.1144765188916056,1.6971948107929418,-0.1824411126634697,0.0832336064430964,0.1023110496073871,8.411117003642989,10.2518054847076,8.35502710218165,0.0982591090569688,0.0921940330801263,0.113159210438458
151,-14.944,8.521023905797495,10.50154082216305,-1.0663164218650767,13.37717992702702,45.017,8.386074112351269,6.280971281928003,1.784755529371673,40.097,-20.819,13.689700369658702,0.3567962673674847,-1.14689168708977,2945.493327014853,1.7710970878493906,0.076642386369049,0.0897629443389169,0.0937058288260737,0.09373227832794,2954.033526384545,-0.0839367235034705,0.0725990023013279,0.0915135721424921,0.1136012920119909,0.1136199263536484,1.7054299408490603,-0.1761684625097279,0.0822970976654254,0.0986794384246,8.514227444961607,10.436005273986703,8.412632729506251,0.0991047156940119,0.0933565767998848,0.1143913199619552
152,-15.374,8.525402770759069,10.57157086090684,-1.079302315492593,12.598684793878634,45.394,8.414131176212765,6.026449362391995,1.7177097955199954,38.656,-22.002,13.682911713361005,0.3579033362000403,-1.1515489588930046,2804.62870381216,1.778702378153005,0.079430103627198,0.0921771677334947,0.0951207516604271,0.0951726497861624,2792.946597968633,0.0839000390428157,0.0753343643462352,0.0912596920265151,0.1158224881681985,0.1158831102769542,1.7096021814647206,-0.0469902339132646,0.0858208900535281,0.1012043182604869,8.521023905797495,10.50154082216305,8.386074112351269,0.098754180883001,0.0937058288260737,0.1136012920119909
153,-15.438,8.587469862845333,10.66384000379404,-1.0809755020048566,12.53272651895842,45.325,8.39955974027119,5.313331772802577,1.5440524678478136,38.111,-20.595,13.690243440168553,0.3549974814709868,-1.155091279148109,2811.159228182259,1.7992721795811322,0.0820414998101059,0.0949821830889508,0.0973587463795764,0.0974096376517953,2792.6131933173574,0.1010278401555481,0.0777996480278481,0.0912899889575142,0.1182318593562126,0.1182809553253694,1.7259744659456209,-0.0344574782964438,0.0886326633625321,0.1035559014339555,8.525402770759069,10.57157086090684,8.414131176212765,0.1002799907064922,0.0951207516604271,0.1158224881681985
154,-14.739,8.705304457381969,10.866856326693089,-1.0782474980316457,12.858662130525342,45.766,8.46313699465128,5.511529509201165,1.5925198233218596,38.707,-20.819,13.915767633342554,0.3506121891324804,-1.1648983871866958,2801.691057557206,1.7998751190713038,0.0826387870303475,0.0948859258209512,0.0973081930699445,0.0973549991110151,2775.8424156018964,0.1154585259161515,0.0778318394441832,0.0925559971162505,0.1188277592856476,0.1188777602119509,1.7263208950724005,-0.0277195686250033,0.0889566788796703,0.1041855911018499,8.587469862845333,10.66384000379404,8.39955974027119,0.1028850300541821,0.0973587463795764,0.1182318593562126
155,-14.829,8.816754430759985,11.058978228231105,-1.081666759960177,12.489529764212442,46.184,8.521306415250164,5.497464395116538,1.5944574683177306,38.563,-21.009,14.085292828143189,0.3501621228839993,-1.1670479019103657,2804.7778421479225,1.795764486556482,0.0815781797981502,0.0965354999907969,0.0966898867221583,0.0967340385383038,2803.5166086251083,0.0969876926508249,0.0768243419654143,0.0929496450738885,0.1190711647133173,0.1191131978760647,1.7218324627805084,-0.0406163044753117,0.0887280525138378,0.1051933558819579,8.705304457381969,10.866856326693089,8.46313699465128,0.1028899761177258,0.0973081930699445,0.1188277592856476
